,name,region,country,lat,lon,tz_id,time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,gust_mph,gust_kph,uv
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671699600,2022-12-22 16:00,22.3,72.2,1,Sunny,2.8,4.4,113,ESE,1012.0,29.87,0.0,0.0,36,20,24.0,75.1,10.0,6.0,3.5,5.6,6.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671703200,2022-12-22 17:00,21.6,70.9,1,Sunny,3.3,5.3,109,ESE,1012.0,29.88,0.0,0.0,38,20,21.6,70.9,10.0,6.0,4.5,7.3,6.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671706800,2022-12-22 18:00,20.6,69.1,0,Clear,3.8,6.1,105,ESE,1012.0,29.89,0.0,0.0,41,21,20.6,69.1,10.0,6.0,5.6,9.0,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671710400,2022-12-22 19:00,19.4,66.9,0,Clear,5.2,8.4,119,ESE,1013.0,29.92,0.0,0.0,45,22,19.4,66.9,10.0,6.0,7.9,12.7,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671714000,2022-12-22 20:00,18.3,65.0,0,Clear,6.6,10.7,134,SE,1014.0,29.94,0.0,0.0,50,23,18.3,65.0,10.0,6.0,7.9,12.7,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671717600,2022-12-22 21:00,18.3,64.9,0,Clear,8.1,13.0,149,SSE,1015.0,29.97,0.0,0.0,55,25,18.3,64.9,10.0,6.0,10.0,16.0,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671721200,2022-12-22 22:00,17.3,63.2,0,Partly cloudy,7.5,12.0,150,SSE,1015.0,29.98,0.0,0.0,54,28,17.3,63.2,10.0,6.0,11.3,18.2,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671724800,2022-12-22 23:00,17.2,63.0,0,Partly cloudy,6.9,11.0,151,SSE,1016.0,29.99,0.0,0.0,54,31,17.2,63.0,10.0,6.0,10.1,16.3,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671728400,2022-12-23 00:00,16.9,62.3,0,Partly cloudy,6.3,10.1,152,SSE,1016.0,30.01,0.0,0.0,54,35,16.9,62.3,10.0,6.0,8.9,14.4,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671732000,2022-12-23 01:00,16.7,62.0,0,Partly cloudy,5.4,8.8,154,SSE,1016.0,30.0,0.0,0.0,55,33,16.7,62.0,10.0,6.0,7.9,12.7,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671735600,2022-12-23 02:00,16.7,62.1,0,Partly cloudy,4.6,7.4,157,SSE,1016.0,29.99,0.0,0.0,57,31,16.7,62.1,10.0,6.0,6.9,11.0,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671739200,2022-12-23 03:00,17.0,62.6,0,Partly cloudy,3.8,6.1,159,SSE,1016.0,29.99,0.0,0.0,58,29,17.0,62.6,10.0,6.0,5.8,9.4,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671742800,2022-12-23 04:00,16.4,61.5,0,Partly cloudy,3.2,5.2,146,SSE,1016.0,30.0,0.0,0.0,60,29,16.4,61.5,10.0,6.0,5.1,8.2,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671746400,2022-12-23 05:00,15.8,60.5,0,Partly cloudy,2.6,4.2,133,SE,1016.0,30.01,0.0,0.0,63,28,15.8,60.5,10.0,6.0,4.3,7.0,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671750000,2022-12-23 06:00,15.6,60.1,0,Partly cloudy,2.0,3.2,120,ESE,1017.0,30.02,0.0,0.0,65,28,15.6,60.1,10.0,6.0,3.6,5.8,1.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671753600,2022-12-23 07:00,15.9,60.6,1,Partly cloudy,3.3,5.3,114,ESE,1017.0,30.04,0.0,0.0,59,27,15.9,60.6,10.0,6.0,4.7,7.6,5.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671757200,2022-12-23 08:00,17.4,63.4,1,Partly cloudy,4.5,7.3,109,ESE,1018.0,30.06,0.0,0.0,54,25,17.4,63.4,10.0,6.0,5.8,9.4,5.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671760800,2022-12-23 09:00,18.6,65.5,1,Sunny,5.8,9.4,103,ESE,1019.0,30.08,0.0,0.0,48,24,18.6,65.5,10.0,6.0,6.9,11.2,5.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671764400,2022-12-23 10:00,20.2,68.3,1,Sunny,6.4,10.3,99,E,1018.0,30.06,0.0,0.0,43,24,20.2,68.3,10.0,6.0,7.5,12.1,6.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671768000,2022-12-23 11:00,21.5,70.6,1,Sunny,7.0,11.3,95,E,1017.0,30.04,0.0,0.0,39,24,21.5,70.6,10.0,6.0,8.1,13.1,6.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671771600,2022-12-23 12:00,22.4,72.2,1,Sunny,5.3,8.5,90,E,1017.0,30.02,0.0,0.0,34,23,24.0,75.2,10.0,6.0,8.7,14.0,6.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671775200,2022-12-23 13:00,22.8,73.0,1,Partly cloudy,7.8,12.6,92,E,1016.0,29.99,0.0,0.0,33,29,24.0,75.3,10.0,6.0,9.0,14.5,6.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671778800,2022-12-23 14:00,23.2,73.8,1,Partly cloudy,8.1,13.0,93,E,1015.0,29.97,0.0,0.0,33,35,24.2,75.5,10.0,6.0,9.3,15.0,6.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671782400,2022-12-23 15:00,23.6,74.4,1,Partly cloudy,8.3,13.3,95,E,1014.0,29.95,0.0,0.0,32,41,24.3,75.8,10.0,6.0,9.6,15.5,6.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671786000,2022-12-23 16:00,23.9,75.0,1,Partly cloudy,7.2,11.5,106,ESE,1015.0,29.96,0.0,0.0,37,43,24.6,76.3,10.0,6.0,11.6,18.7,6.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671789600,2022-12-23 17:00,21.8,71.2,1,Partly cloudy,7.3,11.7,117,ESE,1015.0,29.98,0.0,0.0,42,45,21.8,71.2,10.0,6.0,9.8,15.8,6.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671793200,2022-12-23 18:00,20.5,68.8,0,Partly cloudy,9.1,14.7,129,SE,1016.0,30.0,0.0,0.0,47,46,20.5,68.8,10.0,6.0,12.8,20.5,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671796800,2022-12-23 19:00,19.5,67.0,0,Partly cloudy,11.3,18.1,130,SE,1017.0,30.03,0.0,0.0,50,40,19.5,67.0,10.0,6.0,14.4,23.2,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671800400,2022-12-23 20:00,18.5,65.4,0,Partly cloudy,9.8,15.7,132,SE,1018.0,30.05,0.0,0.0,53,34,18.5,65.4,10.0,6.0,13.1,21.1,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671804000,2022-12-23 21:00,17.7,63.8,0,Partly cloudy,8.3,13.3,134,SE,1019.0,30.08,0.0,0.0,56,28,17.7,63.8,10.0,6.0,11.9,19.1,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671807600,2022-12-23 22:00,17.4,63.4,0,Partly cloudy,7.2,11.6,130,SE,1019.0,30.08,0.0,0.0,55,33,17.4,63.4,10.0,6.0,8.0,12.8,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671811200,2022-12-23 23:00,17.0,62.5,0,Partly cloudy,6.2,10.0,127,SE,1019.0,30.09,0.0,0.0,53,37,17.0,62.5,10.0,6.0,8.9,14.3,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671814800,2022-12-24 00:00,16.9,62.4,0,Partly cloudy,5.1,8.3,124,SE,1019.0,30.1,0.0,0.0,51,41,16.9,62.4,10.0,6.0,7.4,11.9,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671818400,2022-12-24 01:00,17.0,62.5,0,Partly cloudy,4.2,6.7,134,SE,1019.0,30.1,0.0,0.0,51,39,17.0,62.5,10.0,6.0,6.0,9.7,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671822000,2022-12-24 02:00,16.9,62.5,0,Partly cloudy,3.2,5.2,145,SE,1019.0,30.09,0.0,0.0,51,36,16.9,62.5,10.0,6.0,4.7,7.6,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671825600,2022-12-24 03:00,16.6,61.8,0,Partly cloudy,2.2,3.6,155,SSE,1019.0,30.09,0.0,0.0,52,34,16.6,61.8,10.0,6.0,3.4,5.4,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671829200,2022-12-24 04:00,16.5,61.6,0,Partly cloudy,2.4,3.8,114,ESE,1019.0,30.1,0.0,0.0,51,34,16.5,61.6,10.0,6.0,3.6,5.8,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671832800,2022-12-24 05:00,16.3,61.4,0,Partly cloudy,2.5,4.1,72,ENE,1020.0,30.12,0.0,0.0,51,34,16.3,61.4,10.0,6.0,3.8,6.1,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671836400,2022-12-24 06:00,16.3,61.3,0,Partly cloudy,2.7,4.3,31,NNE,1020.0,30.13,0.0,0.0,50,34,16.3,61.3,10.0,6.0,4.0,6.5,1.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671840000,2022-12-24 07:00,16.4,61.6,1,Partly cloudy,4.0,6.4,29,NNE,1021.0,30.15,0.0,0.0,46,35,16.4,61.6,10.0,6.0,5.4,8.8,5.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671843600,2022-12-24 08:00,17.3,63.2,1,Partly cloudy,5.2,8.4,27,NNE,1022.0,30.17,0.0,0.0,42,36,17.3,63.2,10.0,6.0,6.9,11.0,5.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671847200,2022-12-24 09:00,19.4,66.9,1,Partly cloudy,6.5,10.4,26,NNE,1023.0,30.19,0.0,0.0,38,36,19.4,66.9,10.0,6.0,8.3,13.3,5.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671850800,2022-12-24 10:00,20.6,69.1,1,Partly cloudy,6.3,10.1,31,NNE,1022.0,30.17,0.0,0.0,35,34,20.6,69.1,10.0,6.0,7.8,12.5,6.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671854400,2022-12-24 11:00,21.8,71.2,1,Partly cloudy,6.0,9.7,36,NE,1021.0,30.15,0.0,0.0,32,32,21.8,71.2,10.0,6.0,7.2,11.6,6.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671858000,2022-12-24 12:00,23.0,73.4,1,Partly cloudy,5.8,9.4,41,NE,1020.0,30.12,0.0,0.0,29,31,23.6,74.4,10.0,6.0,9.3,14.9,6.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671861600,2022-12-24 13:00,23.5,74.2,1,Partly cloudy,4.9,7.9,60,ENE,1019.0,30.09,0.0,0.0,28,29,23.7,74.7,10.0,6.0,8.3,13.4,6.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671865200,2022-12-24 14:00,23.9,75.1,1,Partly cloudy,4.0,6.5,79,E,1018.0,30.06,0.0,0.0,28,28,23.9,75.1,10.0,6.0,4.6,7.4,6.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671868800,2022-12-24 15:00,23.3,73.9,1,Partly cloudy,3.1,5.0,98,E,1017.0,30.03,0.0,0.0,27,27,23.8,74.9,10.0,6.0,3.6,5.8,6.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671872400,2022-12-24 16:00,23.3,73.9,1,Partly cloudy,4.7,7.6,119,ESE,1017.0,30.04,0.0,0.0,33,25,24.0,75.3,10.0,6.0,6.4,10.3,6.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671876000,2022-12-24 17:00,22.1,71.8,1,Sunny,6.3,10.1,140,SE,1018.0,30.05,0.0,0.0,40,24,24.0,75.3,10.0,6.0,6.4,10.3,6.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671879600,2022-12-24 18:00,19.9,67.7,0,Clear,7.8,12.6,161,SSE,1018.0,30.06,0.0,0.0,46,23,19.9,67.7,10.0,6.0,8.7,14.0,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671883200,2022-12-24 19:00,18.6,65.5,0,Partly cloudy,8.4,13.6,160,SSE,1019.0,30.08,0.0,0.0,51,26,18.6,65.5,10.0,6.0,9.3,15.0,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671886800,2022-12-24 20:00,17.7,63.8,0,Partly cloudy,9.0,14.5,158,SSE,1019.0,30.09,0.0,0.0,56,29,17.7,63.8,10.0,6.0,10.8,17.4,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671890400,2022-12-24 21:00,17.0,62.6,0,Partly cloudy,9.6,15.5,157,SSE,1020.0,30.11,0.0,0.0,61,32,17.0,62.6,10.0,6.0,13.6,22.0,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671894000,2022-12-24 22:00,16.3,61.4,0,Clear,8.4,13.6,154,SSE,1020.0,30.11,0.0,0.0,62,23,16.3,61.4,10.0,6.0,10.1,16.3,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671897600,2022-12-24 23:00,15.8,60.4,0,Clear,7.2,11.6,151,SSE,1020.0,30.11,0.0,0.0,63,15,15.8,60.4,10.0,6.0,8.8,14.1,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671901200,2022-12-25 00:00,15.1,59.2,0,Clear,6.0,9.7,148,SSE,1020.0,30.11,0.0,0.0,65,7,15.1,59.2,10.0,6.0,10.1,16.2,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671904800,2022-12-25 01:00,15.1,59.2,0,Clear,5.6,9.0,138,SE,1019.0,30.1,0.0,0.0,65,6,15.1,59.2,10.0,6.0,9.5,15.2,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671908400,2022-12-25 02:00,15.0,58.9,0,Clear,5.1,8.3,127,SE,1019.0,30.09,0.0,0.0,66,5,14.8,58.6,10.0,6.0,8.9,14.3,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671912000,2022-12-25 03:00,14.7,58.5,0,Clear,4.7,7.6,117,ESE,1019.0,30.09,0.0,0.0,66,5,14.6,58.3,10.0,6.0,8.3,13.3,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671915600,2022-12-25 04:00,14.5,58.0,0,Clear,4.5,7.2,103,ESE,1019.0,30.09,0.0,0.0,65,11,14.4,57.9,10.0,6.0,5.4,8.8,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671919200,2022-12-25 05:00,14.0,57.3,0,Clear,4.3,6.8,89,E,1019.0,30.1,0.0,0.0,64,18,13.9,57.1,10.0,6.0,7.2,11.6,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671922800,2022-12-25 06:00,13.7,56.7,0,Partly cloudy,4.0,6.5,75,ENE,1020.0,30.11,0.0,0.0,62,25,13.6,56.5,10.0,6.0,6.7,10.8,1.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671926400,2022-12-25 07:00,14.4,57.8,1,Partly cloudy,3.9,6.2,78,ENE,1020.0,30.13,0.0,0.0,59,26,14.4,58.0,10.0,6.0,5.9,9.5,4.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671930000,2022-12-25 08:00,15.7,60.2,1,Partly cloudy,3.7,6.0,81,E,1021.0,30.16,0.0,0.0,56,28,15.7,60.2,10.0,6.0,5.1,8.2,5.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671933600,2022-12-25 09:00,18.4,65.1,1,Partly cloudy,3.6,5.8,84,E,1022.0,30.18,0.0,0.0,52,29,18.4,65.1,10.0,6.0,4.3,6.8,5.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671937200,2022-12-25 10:00,20.0,68.0,1,Partly cloudy,4.6,7.4,101,ESE,1021.0,30.16,0.0,0.0,49,34,20.0,68.0,10.0,6.0,7.8,12.5,6.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671940800,2022-12-25 11:00,21.6,70.9,1,Partly cloudy,5.7,9.1,117,ESE,1020.0,30.13,0.0,0.0,46,39,21.6,70.9,10.0,6.0,9.9,16.0,6.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671944400,2022-12-25 12:00,23.2,73.8,1,Partly cloudy,6.7,10.8,134,SE,1020.0,30.11,0.0,0.0,42,44,24.5,76.2,10.0,6.0,11.2,18.0,6.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671948000,2022-12-25 13:00,23.4,74.1,1,Cloudy,8.0,12.8,137,SE,1018.0,30.08,0.0,0.0,43,63,24.6,76.3,10.0,6.0,12.3,19.7,5.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671951600,2022-12-25 14:00,23.6,74.5,1,Cloudy,9.2,14.9,139,SE,1017.0,30.04,0.0,0.0,43,81,24.7,76.5,10.0,6.0,10.8,17.4,5.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671955200,2022-12-25 15:00,23.8,74.8,1,Overcast,10.5,16.9,142,SE,1016.0,30.01,0.0,0.0,44,100,24.9,76.7,10.0,6.0,12.3,19.8,5.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671958800,2022-12-25 16:00,23.0,73.3,1,Overcast,10.6,17.0,142,SE,1017.0,30.03,0.0,0.0,49,100,24.7,76.4,10.0,6.0,12.7,20.4,5.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671962400,2022-12-25 17:00,22.1,71.8,1,Overcast,7.6,12.3,142,SE,1017.0,30.05,0.0,0.0,54,100,24.5,76.2,10.0,6.0,10.6,17.0,5.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671966000,2022-12-25 18:00,20.2,68.4,0,Overcast,10.7,17.3,142,SE,1018.0,30.06,0.0,0.0,59,100,20.2,68.4,10.0,6.0,13.4,21.6,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671969600,2022-12-25 19:00,19.3,66.7,0,Overcast,10.2,16.4,139,SE,1019.0,30.08,0.0,0.0,62,100,19.3,66.7,10.0,6.0,13.2,21.2,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671973200,2022-12-25 20:00,18.5,65.3,0,Overcast,9.7,15.6,135,SE,1019.0,30.1,0.0,0.0,64,100,18.5,65.3,10.0,6.0,13.0,20.9,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671976800,2022-12-25 21:00,17.8,64.0,0,Overcast,9.2,14.8,132,SE,1020.0,30.12,0.0,0.0,67,100,17.8,64.0,10.0,6.0,12.8,20.5,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671980400,2022-12-25 22:00,17.4,63.3,0,Overcast,7.8,12.6,132,SE,1020.0,30.12,0.0,0.0,69,100,17.4,63.3,10.0,6.0,11.0,17.6,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671984000,2022-12-25 23:00,17.1,62.7,0,Overcast,6.5,10.4,132,SE,1020.0,30.12,0.0,0.0,70,100,17.1,62.7,10.0,6.0,9.2,14.8,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671987600,2022-12-26 00:00,16.7,62.1,0,Overcast,5.1,8.3,132,SE,1020.0,30.11,0.0,0.0,72,100,16.7,62.1,10.0,6.0,7.4,11.9,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671991200,2022-12-26 01:00,16.5,61.6,0,Overcast,5.3,8.5,124,SE,1019.0,30.1,0.0,0.0,72,100,16.5,61.6,10.0,6.0,7.5,12.1,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671994800,2022-12-26 02:00,16.6,61.9,0,Overcast,5.4,8.8,117,ESE,1019.0,30.09,0.0,0.0,73,100,16.6,61.9,10.0,6.0,7.7,12.4,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1671998400,2022-12-26 03:00,16.3,61.3,0,Overcast,5.6,9.0,109,ESE,1019.0,30.09,0.0,0.0,73,100,16.3,61.3,10.0,6.0,7.8,12.6,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672002000,2022-12-26 04:00,15.8,60.4,0,Overcast,5.6,9.0,105,ESE,1019.0,30.09,0.0,0.0,75,100,15.8,60.4,10.0,6.0,7.8,12.5,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672005600,2022-12-26 05:00,15.6,60.1,0,Overcast,5.6,9.0,102,ESE,1019.0,30.1,0.0,0.0,77,100,15.6,60.1,10.0,6.0,7.7,12.4,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672009200,2022-12-26 06:00,15.4,59.6,0,Overcast,5.6,9.0,98,E,1019.0,30.1,0.0,0.0,79,100,15.4,59.6,10.0,6.0,7.6,12.2,1.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672012800,2022-12-26 07:00,15.9,60.5,1,Overcast,5.8,9.4,92,E,1020.0,30.12,0.0,0.0,80,100,15.9,60.5,10.0,6.0,7.9,12.7,4.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672016400,2022-12-26 08:00,17.0,62.5,1,Overcast,6.0,9.7,86,E,1021.0,30.14,0.0,0.0,80,100,17.0,62.5,10.0,6.0,8.2,13.2,4.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672020000,2022-12-26 09:00,18.2,64.8,1,Overcast,6.3,10.1,81,E,1021.0,30.16,0.0,0.0,81,100,18.2,64.8,10.0,6.0,8.5,13.7,4.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672023600,2022-12-26 10:00,18.4,65.2,1,Overcast,6.5,10.4,85,E,1021.0,30.14,0.0,0.0,80,100,18.4,65.2,10.0,6.0,8.8,14.2,4.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672027200,2022-12-26 11:00,18.7,65.6,1,Overcast,6.7,10.8,90,E,1020.0,30.13,0.0,0.0,80,100,18.7,65.6,10.0,6.0,9.1,14.6,4.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672030800,2022-12-26 12:00,18.9,66.0,1,Patchy rain possible,6.9,11.2,95,E,1020.0,30.11,0.1,0.0,80,100,18.9,66.0,10.0,6.0,9.4,15.1,4.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672034400,2022-12-26 13:00,20.1,68.1,1,Patchy rain possible,6.8,10.9,96,E,1019.0,30.09,0.1,0.0,79,100,20.1,68.1,7.3,4.0,9.2,14.8,5.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672038000,2022-12-26 14:00,20.1,68.1,1,Overcast,6.6,10.7,98,E,1018.0,30.07,0.0,0.0,78,100,20.1,68.1,4.7,2.0,8.9,14.4,5.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672041600,2022-12-26 15:00,20.3,68.5,1,Overcast,6.5,10.4,100,E,1018.0,30.05,0.0,0.0,77,100,20.3,68.5,2.0,1.0,8.7,14.0,5.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672045200,2022-12-26 16:00,20.1,68.1,1,Overcast,6.3,10.1,99,E,1018.0,30.06,0.0,0.0,77,100,20.1,68.1,4.7,2.0,8.5,13.7,5.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672048800,2022-12-26 17:00,18.9,66.1,1,Overcast,6.0,9.7,98,E,1019.0,30.08,0.0,0.0,77,100,18.9,66.1,7.3,4.0,8.3,13.3,4.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672052400,2022-12-26 18:00,18.9,66.0,0,Overcast,5.8,9.4,97,E,1019.0,30.09,0.0,0.0,77,100,18.9,66.0,10.0,6.0,8.1,13.0,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672056000,2022-12-26 19:00,18.7,65.7,0,Overcast,5.6,9.0,90,E,1020.0,30.11,0.0,0.0,78,100,18.7,65.7,10.0,6.0,7.8,12.6,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672059600,2022-12-26 20:00,18.6,65.4,0,Overcast,5.4,8.6,83,E,1020.0,30.12,0.0,0.0,78,100,18.6,65.4,10.0,6.0,10.2,16.4,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672063200,2022-12-26 21:00,18.4,65.1,0,Overcast,5.1,8.3,76,ENE,1021.0,30.14,0.0,0.0,79,100,18.4,65.1,10.0,6.0,7.4,11.9,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672066800,2022-12-26 22:00,17.9,64.2,0,Overcast,4.2,6.7,169,S,1021.0,30.14,0.0,0.0,80,100,17.9,64.2,10.0,6.0,6.0,9.7,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672070400,2022-12-26 23:00,17.4,63.3,0,Overcast,3.2,5.2,263,W,1021.0,30.14,0.0,0.0,81,100,17.4,63.3,10.0,6.0,4.7,7.6,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672074000,2022-12-27 00:00,16.9,62.4,0,Overcast,2.2,3.6,356,N,1021.0,30.14,0.0,0.0,83,100,16.9,62.4,10.0,6.0,3.4,5.4,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672077600,2022-12-27 01:00,16.8,62.3,0,Overcast,2.5,4.0,248,WSW,1020.0,30.12,0.0,0.0,83,100,16.8,62.3,10.0,6.0,3.7,5.9,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1672081200,2022-12-27 02:00,16.8,62.2,0,Overcast,2.7,4.3,141,SE,1020.0,30.11,0.0,0.0,83,100,16.8,62.2,10.0,6.0,4.0,6.4,1.0
