"latitude","longitude","timezone","datetime","temp","feels_like","pressure","humidity","dew_point","uvi","clouds","visibility","wind_speed","wind_deg","wind_gust","weather_id","weather_main","weather_description","weather_icon"
"25.7617","-80.1918","America/New_York","2023-10-09T11:00:00.000Z","24.42","25.11","1011","84","21.54","0.0","100","10000","4.12","340","","804","Clouds","overcast clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-09T12:00:00.000Z","24.62","25.36","1012","85","21.93","0.11","75","10000","2.57","350","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T13:00:00.000Z","25.84","26.65","1012","83","22.73","0.84","100","10000","3.09","360","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T14:00:00.000Z","27.95","31.68","1012","78","23.76","2.5","75","10000","2.06","30","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T15:00:00.000Z","28.87","33.77","1013","77","24.43","4.88","75","10000","1.54","20","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T16:00:00.000Z","28.87","33.77","1013","77","24.43","6.43","100","10000","2.57","360","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T17:00:00.000Z","29.97","36.22","1012","75","25.05","7.58","100","10000","2.06","360","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T18:00:00.000Z","29.48","34.68","1011","74","24.36","7.4","100","10000","4.12","300","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T19:00:00.000Z","27.43","31.34","1011","85","24.68","4.88","100","10000","5.14","340","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T20:00:00.000Z","27.29","31.09","1010","86","24.74","3.12","100","10000","4.12","10","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T21:00:00.000Z","27.15","30.61","1011","85","24.41","1.46","100","10000","3.6","350","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-09T22:00:00.000Z","27.28","30.94","1011","85","24.53","0.26","20","10000","2.06","30","","801","Clouds","few clouds","02d"
"25.7617","-80.1918","America/New_York","2023-10-09T23:00:00.000Z","26.57","26.57","1011","88","24.42","0.0","100","10000","3.09","340","","804","Clouds","overcast clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T00:00:00.000Z","26.69","29.54","1012","86","24.15","0.0","100","10000","3.6","320","","804","Clouds","overcast clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T01:00:00.000Z","25.89","26.81","1012","87","23.56","0.0","75","10000","2.06","360","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T02:00:00.000Z","25.73","26.6","1013","86","23.21","0.0","75","10000","0.0","0","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T03:00:00.000Z","25.4","26.35","1013","90","23.64","0.0","100","10000","2.57","330","","804","Clouds","overcast clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T04:00:00.000Z","25.57","26.48","1012","88","23.43","0.0","75","10000","2.06","330","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T05:00:00.000Z","25.2","26.07","1012","88","23.07","0.0","40","10000","0.0","0","","802","Clouds","scattered clouds","03n"
"25.7617","-80.1918","America/New_York","2023-10-10T06:00:00.000Z","24.85","25.74","1011","90","23.1","0.0","75","10000","1.54","330","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T07:00:00.000Z","24.93","25.8","1011","89","22.99","0.0","20","10000","2.57","330","","801","Clouds","few clouds","02n"
"25.7617","-80.1918","America/New_York","2023-10-10T08:00:00.000Z","24.8","25.69","1011","90","23.05","0.0","40","10000","3.09","320","","802","Clouds","scattered clouds","03n"
"25.7617","-80.1918","America/New_York","2023-10-10T09:00:00.000Z","24.17","25.04","1011","92","22.79","0.0","0","10000","2.06","330","","800","Clear","clear sky","01n"
"25.7617","-80.1918","America/New_York","2023-10-10T10:00:00.000Z","24.18","25.08","1011","93","22.98","0.0","0","10000","2.57","330","","800","Clear","clear sky","01n"
"25.7617","-80.1918","America/New_York","2023-10-10T11:00:00.000Z","24.15","25.05","1011","93","22.95","0.0","64","10000","1.99","322","1.52","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-10T12:00:00.000Z","24.05","24.97","1012","94","23.02","0.0","40","10000","2.06","330","","802","Clouds","scattered clouds","03d"
"25.7617","-80.1918","America/New_York","2023-10-10T13:00:00.000Z","25.55","26.54","1013","91","23.97","0.82","40","10000","2.06","360","","802","Clouds","scattered clouds","03d"
"25.7617","-80.1918","America/New_York","2023-10-10T14:00:00.000Z","27.98","32.2","1013","81","24.41","2.44","75","10000","2.06","310","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T15:00:00.000Z","29.58","35.41","1014","76","24.9","4.77","75","10000","2.06","270","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T16:00:00.000Z","30.29","36.02","1013","71","24.44","6.84","75","10000","2.06","0","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T17:00:00.000Z","31.33","37.56","1013","67","24.46","8.07","75","10000","2.57","260","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T18:00:00.000Z","31.45","37.87","1012","67","24.58","7.87","75","10000","2.06","0","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T19:00:00.000Z","32.2","39.19","1011","65","24.78","6.06","75","10000","3.09","300","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T20:00:00.000Z","31.83","38.22","1011","65","24.43","3.87","75","10000","4.63","310","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T21:00:00.000Z","31.19","37.5","1010","68","24.58","1.81","75","10000","3.09","310","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T22:00:00.000Z","30.11","35.81","1011","72","24.5","0.46","75","10000","3.09","290","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-10T23:00:00.000Z","29.04","34.63","1011","79","25.02","0.0","0","10000","3.6","350","","800","Clear","clear sky","01n"
"25.7617","-80.1918","America/New_York","2023-10-11T00:00:00.000Z","27.97","32.33","1011","82","24.61","0.0","0","10000","0.0","0","","800","Clear","clear sky","01n"
"25.7617","-80.1918","America/New_York","2023-10-11T01:00:00.000Z","27.78","31.99","1012","83","24.63","0.0","75","10000","1.54","110","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T02:00:00.000Z","27.42","31.31","1012","85","24.67","0.0","75","10000","2.57","140","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T03:00:00.000Z","27.6","31.79","1012","85","24.85","0.0","40","10000","2.06","140","","802","Clouds","scattered clouds","03n"
"25.7617","-80.1918","America/New_York","2023-10-11T04:00:00.000Z","27.62","31.85","1012","85","24.87","0.0","75","10000","2.57","120","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T05:00:00.000Z","27.51","31.42","1012","84","24.56","0.0","40","10000","2.06","140","","802","Clouds","scattered clouds","03n"
"25.7617","-80.1918","America/New_York","2023-10-11T06:00:00.000Z","27.46","31.29","1011","84","24.51","0.0","75","10000","2.06","130","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T07:00:00.000Z","27.08","30.53","1011","86","24.53","0.0","20","10000","2.57","150","","801","Clouds","few clouds","02n"
"25.7617","-80.1918","America/New_York","2023-10-11T08:00:00.000Z","27.66","31.81","1010","84","24.71","0.0","75","10000","1.54","140","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T09:00:00.000Z","27.59","31.49","1010","83","24.44","0.0","75","10000","2.06","140","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T10:00:00.000Z","27.59","31.76","1011","85","24.84","0.0","75","10000","1.54","80","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T11:00:00.000Z","27.83","32.42","1011","85","25.07","0.0","75","10000","2.57","120","","803","Clouds","broken clouds","04n"
"25.7617","-80.1918","America/New_York","2023-10-11T12:00:00.000Z","27.96","32.78","1011","85","25.2","0.0","100","10000","2.06","110","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-11T13:00:00.000Z","28.49","34.32","1012","85","25.72","0.84","100","10000","3.09","130","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-11T14:00:00.000Z","28.72","35.01","1013","85","25.95","2.54","100","10000","4.12","120","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-11T15:00:00.000Z","26.6","26.6","1013","89","24.64","5.0","75","10000","3.09","210","","500","Rain","light rain","10d"
"25.7617","-80.1918","America/New_York","2023-10-11T16:00:00.000Z","27.9","32.77","1013","86","25.34","6.89","75","10000","1.54","20","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-11T17:00:00.000Z","29.4","36.4","1012","83","26.21","8.15","75","10000","3.09","110","","803","Clouds","broken clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-11T18:00:00.000Z","30.01","37.01","1010","82","26.6","7.95","40","10000","3.09","160","","802","Clouds","scattered clouds","03d"
"25.7617","-80.1918","America/New_York","2023-10-11T19:00:00.000Z","30.17","37.17","1010","81","26.54","4.72","100","10000","2.68","149","4.92","211","Thunderstorm","thunderstorm","11d"
"25.7617","-80.1918","America/New_York","2023-10-11T20:00:00.000Z","29.67","36.67","1009","84","26.67","3.0","100","10000","5.14","160","","804","Clouds","overcast clouds","04d"
"25.7617","-80.1918","America/New_York","2023-10-11T22:00:00.000Z","29.62","36.62","1009","84","26.63","0.47","100","10000","2.06","130","","211","Thunderstorm","thunderstorm","11d"
"25.7617","-80.1918","America/New_York","2023-10-11T23:00:00.000Z","28.86","35.86","1009","88","26.67","0.0","75","10000","3.09","80","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T00:00:00.000Z","28.23","30.3","1012","64","20.77","0.0","84","10000","3.37","350","4.4","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T01:00:00.000Z","27.56","29.52","1012","67","20.88","0.0","92","10000","3.07","3","4.24","804","Clouds","overcast clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T02:00:00.000Z","27.18","29.07","1013","69","21.0","0.0","78","10000","3.45","358","4.84","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T03:00:00.000Z","26.69","28.41","1013","71","21.0","0.0","77","10000","3.58","7","5.05","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T04:00:00.000Z","26.16","26.16","1013","72","20.72","0.0","62","10000","3.59","32","5.36","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T05:00:00.000Z","25.6","26.17","1013","75","20.84","0.0","53","10000","3.2","65","4.52","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T06:00:00.000Z","24.99","25.66","1012","81","21.5","0.0","65","10000","3.2","96","4.69","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T07:00:00.000Z","24.59","25.27","1012","83","21.51","0.0","61","10000","3.14","102","4.57","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T08:00:00.000Z","24.46","25.15","1012","84","21.58","0.0","70","10000","2.92","94","4.15","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T09:00:00.000Z","25.25","26.0","1012","83","22.16","0.0","100","10000","2.57","90","","804","Clouds","overcast clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T10:00:00.000Z","25.13","25.92","1014","85","22.43","0.0","100","10000","2.06","70","","804","Clouds","overcast clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T11:00:00.000Z","25.1","25.94","1014","87","22.78","0.0","75","10000","2.57","90","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-07T12:00:00.000Z","25.34","26.18","1013","86","22.83","0.0","100","10000","2.06","80","","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T13:00:00.000Z","26.38","26.38","1013","82","23.06","0.65","75","10000","2.57","100","","803","Clouds","broken clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T14:00:00.000Z","28.15","31.54","1014","74","23.08","2.08","100","10000","2.57","110","","300","Drizzle","light intensity drizzle","09d"
"27.9506","-82.4572","America/New_York","2023-10-07T15:00:00.000Z","29.5","33.85","1015","70","23.45","4.2","0","10000","2.57","160","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-07T16:00:00.000Z","29.98","34.52","1016","68","23.43","6.5","40","10000","3.09","230","","802","Clouds","scattered clouds","03d"
"27.9506","-82.4572","America/New_York","2023-10-07T17:00:00.000Z","30.75","35.83","1013","66","23.66","7.88","75","10000","2.06","270","","803","Clouds","broken clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T18:00:00.000Z","31.33","36.96","1012","65","23.96","7.88","75","10000","3.6","260","","803","Clouds","broken clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T19:00:00.000Z","29.62","34.35","1013","71","23.8","5.97","100","10000","4.12","260","","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T20:00:00.000Z","29.11","32.41","1011","67","22.36","3.95","100","10000","4.63","330","","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T21:00:00.000Z","28.85","32.05","1011","68","22.35","1.95","100","10000","5.14","330","","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T22:00:00.000Z","27.01","28.87","1012","70","21.07","0.66","100","10000","3.09","0","10.29","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-07T23:00:00.000Z","26.43","26.43","1011","75","21.64","0.0","100","10000","2.57","80","","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-08T00:00:00.000Z","26.24","26.24","1012","73","21.02","0.0","100","10000","3.6","350","","804","Clouds","overcast clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T01:00:00.000Z","25.73","26.4","1012","78","21.6","0.0","40","10000","3.09","330","","802","Clouds","scattered clouds","03n"
"27.9506","-82.4572","America/New_York","2023-10-08T02:00:00.000Z","25.48","26.17","1012","80","21.78","0.0","40","10000","3.09","340","","802","Clouds","scattered clouds","03n"
"27.9506","-82.4572","America/New_York","2023-10-08T03:00:00.000Z","24.9","25.67","1012","85","22.2","0.0","75","10000","1.54","330","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T04:00:00.000Z","24.2","24.95","1012","87","21.9","0.0","75","10000","2.06","330","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T05:00:00.000Z","24.27","24.79","1012","78","20.19","0.0","75","10000","3.09","10","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T06:00:00.000Z","24.01","24.42","1012","75","19.31","0.0","75","10000","3.6","10","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T07:00:00.000Z","23.11","23.49","1012","77","18.86","0.0","75","10000","3.6","360","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T08:00:00.000Z","22.97","23.23","1012","73","17.87","0.0","75","10000","3.6","30","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T09:00:00.000Z","22.11","22.0","1012","62","14.5","0.0","100","10000","5.66","50","8.23","804","Clouds","overcast clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T10:00:00.000Z","21.41","21.17","1012","60","13.33","0.0","100","10000","4.12","30","","804","Clouds","overcast clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-08T11:00:00.000Z","20.87","20.47","1013","56","11.78","0.0","75","8047","5.14","30","","721","Haze","haze","50n"
"27.9506","-82.4572","America/New_York","2023-10-08T12:00:00.000Z","20.07","19.57","1013","55","10.76","0.0","100","8047","4.12","30","","721","Haze","haze","50d"
"27.9506","-82.4572","America/New_York","2023-10-08T13:00:00.000Z","20.41","19.89","1014","53","10.52","0.53","40","10000","4.63","30","","802","Clouds","scattered clouds","03d"
"27.9506","-82.4572","America/New_York","2023-10-08T14:00:00.000Z","20.99","20.48","1015","51","10.48","1.71","0","10000","4.63","10","7.72","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-08T15:00:00.000Z","22.19","21.85","1014","53","12.17","3.46","0","10000","4.63","10","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-08T16:00:00.000Z","22.35","22.08","1014","55","12.88","5.15","0","10000","4.12","20","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-08T17:00:00.000Z","23.05","22.87","1014","56","13.81","6.24","75","10000","4.12","50","","803","Clouds","broken clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-08T18:00:00.000Z","24.18","24.01","1014","52","13.71","6.24","40","10000","3.09","40","","802","Clouds","scattered clouds","03d"
"27.9506","-82.4572","America/New_York","2023-10-08T19:00:00.000Z","24.84","24.63","1013","48","13.09","4.14","0","10000","3.6","360","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-08T20:00:00.000Z","24.3","24.04","1013","48","12.6","2.73","0","10000","2.57","0","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-08T21:00:00.000Z","24.14","23.86","1013","48","12.45","1.35","0","10000","2.57","330","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-08T22:00:00.000Z","22.79","22.53","1012","54","13.01","0.45","100","10000","4.12","330","","804","Clouds","overcast clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-08T23:00:00.000Z","22.34","22.04","1013","54","12.59","0.0","0","10000","4.12","340","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T00:00:00.000Z","22.17","21.9","1013","56","12.99","0.0","0","10000","3.09","330","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T01:00:00.000Z","21.48","21.22","1013","59","13.14","0.0","0","10000","2.06","360","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T02:00:00.000Z","21.0","20.83","1013","64","13.94","0.0","40","10000","3.09","350","","802","Clouds","scattered clouds","03n"
"27.9506","-82.4572","America/New_York","2023-10-09T03:00:00.000Z","20.93","20.78","1014","65","14.11","0.0","40","10000","3.09","360","","802","Clouds","scattered clouds","03n"
"27.9506","-82.4572","America/New_York","2023-10-09T04:00:00.000Z","20.77","20.57","1014","64","13.72","0.0","0","10000","3.09","350","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T05:00:00.000Z","19.65","19.47","1014","69","13.81","0.0","0","10000","3.09","360","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T06:00:00.000Z","19.61","19.48","1013","71","14.21","0.0","0","10000","3.6","30","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T07:00:00.000Z","19.16","19.17","1013","78","15.24","0.0","0","10000","3.09","40","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T08:00:00.000Z","19.16","19.19","1013","79","15.43","0.0","0","10000","3.09","40","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T09:00:00.000Z","19.03","19.05","1013","79","15.31","0.0","0","10000","3.6","50","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T10:00:00.000Z","18.44","18.45","1013","81","15.12","0.0","0","10000","4.12","40","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T11:00:00.000Z","19.02","18.94","1013","75","14.49","0.0","0","10000","4.12","50","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-09T12:00:00.000Z","19.03","18.79","1014","69","13.22","0.0","0","10000","3.6","40","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T13:00:00.000Z","19.27","18.95","1014","65","12.53","0.55","0","10000","4.63","50","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T14:00:00.000Z","20.24","19.94","1015","62","12.73","1.79","0","10000","5.14","50","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T15:00:00.000Z","21.66","21.4","1015","58","13.05","3.63","0","10000","5.14","60","","500","Rain","light rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-09T16:00:00.000Z","24.07","23.89","1015","52","13.61","4.92","0","10000","4.63","30","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T17:00:00.000Z","24.83","24.62","1014","48","13.08","5.97","0","10000","3.6","50","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T18:00:00.000Z","25.06","24.85","1013","47","12.97","5.97","0","10000","3.6","50","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T19:00:00.000Z","25.51","25.34","1013","47","13.38","5.95","75","10000","1.54","30","","803","Clouds","broken clouds","04d"
"27.9506","-82.4572","America/New_York","2023-10-09T20:00:00.000Z","26.07","26.07","1012","45","13.22","3.92","0","6437","3.6","340","","721","Haze","haze","50d"
"27.9506","-82.4572","America/New_York","2023-10-09T21:00:00.000Z","25.47","25.3","1012","47","13.34","1.93","0","8047","2.06","290","","721","Haze","haze","50d"
"27.9506","-82.4572","America/New_York","2023-10-09T22:00:00.000Z","25.23","25.06","1012","48","13.45","0.6","0","8047","2.57","320","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-09T23:00:00.000Z","24.15","23.9","1012","49","12.78","0.0","0","8047","3.6","340","","721","Haze","haze","50d"
"27.9506","-82.4572","America/New_York","2023-10-10T00:00:00.000Z","22.84","22.59","1012","54","13.05","0.0","0","10000","2.57","350","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T01:00:00.000Z","21.95","21.79","1013","61","14.09","0.0","0","10000","3.09","350","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T02:00:00.000Z","21.83","21.69","1013","62","14.23","0.0","0","10000","3.6","350","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T03:00:00.000Z","21.09","20.87","1013","62","13.53","0.0","0","10000","2.06","30","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T04:00:00.000Z","20.27","20.02","1014","64","13.25","0.0","0","10000","3.09","40","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T05:00:00.000Z","20.26","20.12","1013","68","14.17","0.0","0","10000","2.57","40","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T06:00:00.000Z","20.35","20.29","1013","71","14.92","0.0","0","10000","3.09","50","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T07:00:00.000Z","20.03","19.99","1013","73","15.05","0.0","0","10000","4.12","50","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T08:00:00.000Z","20.35","20.35","1013","73","15.35","0.0","0","10000","2.57","30","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T09:00:00.000Z","20.78","20.79","1012","72","15.55","0.0","0","10000","3.09","40","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T10:00:00.000Z","20.33","20.38","1012","75","15.76","0.0","0","10000","3.09","50","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T11:00:00.000Z","20.37","20.42","1013","75","15.79","0.0","0","10000","4.63","50","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-10T12:00:00.000Z","20.33","20.35","1013","74","15.55","0.0","0","10000","4.12","50","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-10T13:00:00.000Z","21.1","21.09","1014","70","15.42","0.52","0","8047","5.66","50","","721","Haze","haze","50d"
"27.9506","-82.4572","America/New_York","2023-10-10T14:00:00.000Z","23.02","23.07","1014","65","16.09","1.73","0","10000","5.66","50","","501","Rain","moderate rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-10T15:00:00.000Z","24.34","24.55","1015","66","17.58","3.53","0","10000","5.14","40","","500","Rain","light rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-10T16:00:00.000Z","26.95","28.23","1015","63","19.31","5.96","0","10000","4.12","20","","501","Rain","moderate rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-10T17:00:00.000Z","27.68","29.29","1014","63","20.0","7.23","0","10000","3.09","50","","500","Rain","light rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-10T18:00:00.000Z","29.45","31.64","1013","59","20.6","7.23","40","10000","4.12","80","","500","Rain","light rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-10T19:00:00.000Z","28.78","30.81","1012","61","20.51","6.36","40","10000","3.6","230","","802","Clouds","scattered clouds","03d"
"27.9506","-82.4572","America/New_York","2023-10-10T20:00:00.000Z","29.15","31.29","1011","60","20.59","4.18","0","8047","3.09","270","","721","Haze","haze","50d"
"27.9506","-82.4572","America/New_York","2023-10-10T21:00:00.000Z","28.97","30.69","1011","58","19.87","2.05","40","10000","3.6","270","","500","Rain","light rain","10d"
"27.9506","-82.4572","America/New_York","2023-10-10T22:00:00.000Z","27.89","29.62","1011","63","20.2","0.62","0","10000","3.09","290","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-10T23:00:00.000Z","26.98","28.5","1012","66","20.09","0.0","0","10000","3.09","320","","800","Clear","clear sky","01d"
"27.9506","-82.4572","America/New_York","2023-10-11T00:00:00.000Z","25.89","26.39","1012","71","20.23","0.0","0","10000","3.6","330","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-11T01:00:00.000Z","25.04","25.43","1012","70","19.19","0.0","75","10000","3.09","350","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-11T02:00:00.000Z","24.8","25.27","1013","74","19.85","0.0","75","10000","3.6","50","","803","Clouds","broken clouds","04n"
"27.9506","-82.4572","America/New_York","2023-10-11T03:00:00.000Z","24.87","25.42","1012","77","20.56","0.0","0","10000","3.09","80","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-11T04:00:00.000Z","24.46","25.08","1013","81","20.99","0.0","0","10000","3.09","80","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-11T05:00:00.000Z","24.3","24.93","1012","82","21.03","0.0","0","10000","4.12","100","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-11T06:00:00.000Z","24.3","24.93","1012","82","21.03","0.0","0","10000","4.63","70","","800","Clear","clear sky","01n"
"27.9506","-82.4572","America/New_York","2023-10-11T07:00:00.000Z","24.17","24.76","1011","81","20.7","0.0","0","10000","5.14","60","","800","Clear","clear sky","01n"
